"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.55223358576877e-212,2.07985324307769,0.777,0.176,2.99146456649358e-208,"7","HIF1A"
1.02782690309219e-211,2.33420969926904,0.443,0.058,1.98082800763927e-207,"7","STAT1"
4.73691149966321e-208,2.22202838833345,0.686,0.14,9.12897584215094e-204,"7","RASSF4"
4.55336172461607e-207,2.30411790458032,0.693,0.146,8.7752387156801e-203,"7","ELF3"
2.45581584856613e-205,2.80854578728056,0.277,0.024,4.73284830335665e-201,"7","TNRC6A"
1.52915317164019e-202,1.99044422093273,0.677,0.136,2.94698399238497e-198,"7","APP"
6.680734227065e-201,2.61709279639768,0.359,0.041,1.28751110023997e-196,"7","ZKSCAN1"
6.20154060938016e-199,2.37557124413529,0.484,0.074,1.19516090623975e-194,"7","ITGB8"
7.6016071686218e-199,2.65900337997057,0.38,0.047,1.46498173353679e-194,"7","SLC25A37"
8.20121489436206e-198,2.3482859499191,0.389,0.048,1.58053813444146e-193,"7","PHF14"
9.09598051344065e-196,2.98148328473088,0.25,0.02,1.75297736455028e-191,"7","GON4L"
1.25228510552831e-194,2.42830791120552,0.459,0.068,2.41340385537417e-190,"7","CPM"
3.09128405249271e-194,2.3308720807746,0.445,0.064,5.95752262596396e-190,"7","WWC1"
1.02954954672377e-192,2.71207880106433,0.311,0.032,1.98414788644606e-188,"7","NOVA1"
5.57344956041675e-192,2.47337627647153,0.441,0.064,1.07411519928352e-187,"7","HAVCR2"
6.5349826959851e-191,2.74460070647114,0.302,0.031,1.25942186517025e-186,"7","ZNF83"
1.61819551595053e-190,2.05696880886959,0.666,0.141,3.11858639833987e-186,"7","CDH6"
3.95589470818434e-188,2.68238971865856,0.291,0.029,7.62380028161287e-184,"7","SOX6"
6.48823166944586e-188,2.44880750294035,0.355,0.043,1.25041200733561e-183,"7","PATJ"
2.3798082460368e-187,2.22652646707331,0.409,0.056,4.58636645176212e-183,"7","RBM25"
5.86554430732852e-186,2.07750587704138,0.559,0.101,1.13040769890835e-181,"7","MYO6"
2.14707462694948e-184,2.21611777840181,0.534,0.095,4.13784222105703e-180,"7","GDA"
2.00944297043931e-182,2.00176976895613,0.584,0.111,3.87259849263063e-178,"7","ACTN4"
4.07307180338307e-182,2.99884718118153,0.252,0.022,7.84962397947985e-178,"7","TNFAIP2"
1.46425518494133e-180,2.65367373894747,0.336,0.04,2.82191259241893e-176,"7","CYR61"
2.96471171409793e-180,2.41728702320534,0.325,0.037,5.71359241540954e-176,"7","PRPF38B"
4.45524511537831e-176,2.20367726814822,0.434,0.066,8.58614838635708e-172,"7","MIA2"
2.96583175451908e-171,2.58025529488162,0.3,0.034,5.71575095730916e-167,"7","ITGAV"
3.16600142960994e-170,1.87004188435637,0.627,0.132,6.10151795514427e-166,"7","SRRM2"
2.40602640350544e-169,2.83941219353671,0.259,0.025,4.63689408483568e-165,"7","COL4A1"
3.43953039680557e-169,2.70431566637948,0.255,0.024,6.62866298072369e-165,"7","SMG1"
6.40989068175986e-169,2.68675445530881,0.261,0.026,1.23531413218876e-164,"7","CAPN12"
1.07232457666808e-168,2.1405054145735,0.355,0.046,2.06658392415472e-164,"7","CCNL1"
1.8955816790665e-168,2.52766525670312,0.293,0.032,3.65316501189696e-164,"7","MDM4"
3.52385858106957e-167,2.25479766186001,0.364,0.049,6.79118025743728e-163,"7","OGA"
3.26513876833436e-166,2.55686462615996,0.266,0.027,6.29257543433398e-162,"7","DLG1"
3.96677580814122e-165,2.59465213081886,0.266,0.027,7.64477033744977e-161,"7","RBM26"
4.69255272248654e-165,2.49773575760823,0.307,0.036,9.04348760677607e-161,"7","PHLDB2"
1.04525523777937e-164,1.76073734303057,0.757,0.198,2.01441589424839e-160,"7","LRP2"
6.02481499972122e-160,2.16506721234008,0.477,0.086,1.16110234674627e-155,"7","TRIM38"
3.36658008063482e-158,2.08046191598681,0.607,0.137,6.48807313139943e-154,"7","VCAM1"
1.15783758236466e-153,2.16314521576634,0.393,0.062,2.23138458873317e-149,"7","KIFC3"
9.18218751789047e-152,2.00741658396478,0.511,0.101,1.76959117844785e-147,"7","SNRNP70"
1.11361251375618e-150,2.16643382926067,0.359,0.053,2.14615403651091e-146,"7","SLC17A1"
2.56606788228693e-150,1.98473028196747,0.461,0.083,4.94532602274338e-146,"7","IL17RB"
6.17949276698484e-150,1.70305571472111,0.741,0.198,1.19091184605332e-145,"7","PIGR"
2.59655629178722e-149,1.735669210467,0.577,0.126,5.00408328553234e-145,"7","SOX4"
5.15627700434736e-149,2.04738673001494,0.382,0.059,9.93717704277823e-145,"7","HOOK2"
5.22621688136645e-149,1.84089630818136,0.414,0.068,1.00719651737694e-144,"7","AKAP9"
5.72108447385076e-149,2.10570949449525,0.368,0.056,1.10256739980052e-144,"7","ATRX"
1.39275835743483e-146,1.70583591530483,0.905,0.362,2.6841239064484e-142,"7","TNFSF10"
1.44730114742222e-146,2.23096125452673,0.332,0.047,2.7892387713121e-142,"7","GPR155"
3.15529735396461e-146,2.12036951621746,0.359,0.054,6.08088906056061e-142,"7","C9orf3"
7.98576244387059e-146,2.43842777998319,0.25,0.027,1.53901613818274e-141,"7","WDR11"
2.94993998346462e-145,2.02209774915566,0.395,0.065,5.68512433613302e-141,"7","COL18A1"
3.48746851236663e-145,1.69736030394376,0.539,0.111,6.72104931703296e-141,"7","ADGRG1"
1.37425638005001e-144,2.3671246259578,0.264,0.03,2.64846689563237e-140,"7","ZNF518A"
5.73655171329508e-144,1.72990155271035,0.536,0.112,1.10554824618623e-139,"7","AAK1"
7.24157841039855e-144,2.31318549554658,0.38,0.062,1.39559699125201e-139,"7","CBX6"
8.03045911556043e-144,1.79292270847059,0.518,0.106,1.54763008075081e-139,"7","ANK2"
4.02136520925189e-143,1.98061918672484,0.402,0.067,7.74997503127023e-139,"7","ABHD11"
1.34208267477221e-142,1.73230804703215,0.536,0.113,2.586461730821e-138,"7","SLC5A2"
2.90067903253518e-140,1.86291973481083,0.477,0.094,5.5901886315018e-136,"7","KIF12"
1.99522402174444e-139,2.33260425661236,0.327,0.048,3.84519573470588e-135,"7","SPTBN1"
6.28048080378842e-139,1.70899846942352,0.555,0.122,1.2103742605061e-134,"7","GTF2I"
1.33803251186912e-137,1.65166567424582,0.857,0.299,2.57865625687418e-133,"7","ACSM2A"
8.9825898066404e-137,2.13121061265524,0.323,0.047,1.73112470753574e-132,"7","JMJD1C"
1.78065017878841e-136,2.25728653228542,0.268,0.033,3.43166902456101e-132,"7","ATP6V0A1"
1.11628262767007e-134,2.35445333347877,0.275,0.035,2.15129988004576e-130,"7","GOLGB1"
1.53830546297565e-134,2.03935064018887,0.382,0.065,2.96462228824667e-130,"7","PRRC2C"
3.48672333687565e-134,2.33779586299063,0.268,0.034,6.71961321482676e-130,"7","COL4A2"
6.68053749851599e-134,2.43804648905191,0.25,0.03,1.287473186714e-129,"7","ERBB3"
7.17842475062949e-134,2.40278453783795,0.298,0.042,1.38342601794132e-129,"7","JADE1"
1.04023979855983e-133,2.14752043811682,0.289,0.039,2.0047501397845e-129,"7","PCM1"
2.56816612402184e-133,1.79165615256131,0.593,0.145,4.94936975421488e-129,"7","LINC01320"
2.64510504738626e-133,1.64163204433039,0.548,0.122,5.09764644732279e-129,"7","TAF1D"
4.00193014506051e-133,1.83624870115481,0.459,0.09,7.71251977556061e-129,"7","LPP"
7.92999029891311e-132,2.03175266963026,0.366,0.061,1.52826773040653e-127,"7","DYNC1H1"
1.45472287247707e-131,2.148059321842,0.316,0.047,2.80354191983782e-127,"7","SREK1"
2.78177692852158e-130,1.41256881338099,0.98,0.613,5.36104049664679e-126,"7","GSTP1"
2.71454284136856e-128,1.91737759331892,0.416,0.079,5.23146696388549e-124,"7","UGCG"
2.04068221236608e-125,2.3479702919864,0.264,0.035,3.9328027596719e-121,"7","PKN2"
2.84530899038813e-125,1.65654929771046,0.618,0.165,5.48347948627601e-121,"7","ZFP36L1"
3.24904316358391e-125,1.87090003720705,0.38,0.068,6.26155598485891e-121,"7","STAT3"
3.2661949748867e-124,1.74930916758855,0.455,0.093,6.29461095560165e-120,"7","ACLY"
6.44246271699562e-124,2.30024949272044,0.257,0.033,1.2415914148194e-119,"7","YPEL2"
1.46949952325136e-123,1.71375742111384,0.48,0.103,2.83201948121002e-119,"7","HNRNPH1"
6.54251876585418e-122,1.72060961291585,0.434,0.087,1.26087421655542e-117,"7","TLN1"
3.99278589450789e-121,2.17372648084242,0.284,0.041,7.69489697589561e-117,"7","NRIP1"
1.64101461427546e-120,1.94795910375541,0.375,0.069,3.16256336463167e-116,"7","NCOR1"
4.1430343003155e-120,1.92736967114064,0.341,0.057,7.98445570356804e-116,"7","ADAR"
7.32257187063884e-120,1.55230130885424,0.882,0.348,1.41120605090952e-115,"7","ACSM2B"
1.05980232780245e-119,1.85627512564564,0.345,0.059,2.04245104614088e-115,"7","NUMB"
2.14542044359721e-119,2.25989337783946,0.275,0.039,4.13465427890054e-115,"7","CNKSR3"
1.5927098980725e-118,2.25267489190032,0.257,0.035,3.06947051556531e-114,"7","NABP1"
1.78614864962929e-118,2.05003240390421,0.252,0.033,3.44226567756557e-114,"7","LTBR"
2.58863426360991e-118,1.69458841913249,0.418,0.083,4.98881595282902e-114,"7","GCC2"
2.66870742367601e-118,2.04990629927761,0.316,0.051,5.14313294690841e-114,"7","SLC47A1"
5.22327524289704e-118,2.19489959694,0.291,0.044,1.00662960481112e-113,"7","CGNL1"
5.61467224356006e-118,2.02737810892536,0.307,0.048,1.08205963477889e-113,"7","ABI2"
5.66807516768289e-118,1.42922660179301,0.83,0.313,1.09235144631585e-113,"7","SOD2"
4.17093416415464e-117,2.19525201686719,0.268,0.038,8.03822432115882e-113,"7","LPAR6"
6.06992967768788e-117,2.0774785548938,0.302,0.047,1.16979684748401e-112,"7","AFF4"
1.28506725862651e-116,1.83780029064471,0.341,0.059,2.47658162082502e-112,"7","NPEPPS"
1.52815712096869e-116,1.75282323484392,0.361,0.065,2.94506440353086e-112,"7","THUMPD3-AS1"
5.27985591484765e-113,1.93702598491326,0.389,0.077,1.01753383190944e-108,"7","GDF15"
7.8915465672609e-113,1.9322990882178,0.345,0.062,1.52085885444252e-108,"7","RRBP1"
1.62611727591185e-111,1.72878091199861,0.332,0.058,3.13385321413731e-107,"7","PAWR"
4.87790351236887e-111,1.70757948684306,0.418,0.087,9.40069564903728e-107,"7","TINAGL1"
1.02561296306771e-109,1.56592968616069,0.47,0.107,1.97656130242409e-105,"7","FUS"
5.98800920104791e-109,1.65959066427842,0.4,0.082,1.15400913322595e-104,"7","ZNF207"
6.2000855572672e-109,1.76673502550414,0.4,0.082,1.19488048859654e-104,"7","SF1"
2.18410339594594e-108,1.47517260855011,0.495,0.118,4.20920406466701e-104,"7","PUM3"
1.03791155855825e-107,1.89367527906558,0.295,0.048,2.00026315565345e-103,"7","BTBD7"
1.30676651060534e-107,1.22610637539862,0.691,0.211,2.51840041923861e-103,"7","TXNIP"
2.97720455719142e-107,1.63052226800228,0.418,0.089,5.73766862261931e-103,"7","ARGLU1"
2.03040024117942e-106,1.51849225653662,0.527,0.135,3.91298734480097e-102,"7","SRSF11"
3.02359131722194e-106,1.76288905257723,0.311,0.053,5.82706518655012e-102,"7","TAPBP"
2.18267007208161e-105,1.46608156878879,0.502,0.123,4.20644176291568e-101,"7","CD151"
2.86513800718408e-105,1.60350209053524,0.439,0.098,5.52169396744516e-101,"7","SF3B1"
9.18582102040588e-105,1.77909273493581,0.339,0.063,1.77029142705262e-100,"7","ZBTB38"
5.49321929236975e-104,1.920780629988,0.27,0.042,1.0586532220255e-99,"7","ATP13A3"
3.35834374642006e-103,1.87280350441374,0.33,0.061,6.47220006810073e-99,"7","AL353751.1"
1.09127316993091e-102,1.8199294411594,0.293,0.049,2.10310165309085e-98,"7","FUT6"
1.5900289419495e-101,1.69813092203014,0.384,0.081,3.06430377692508e-97,"7","GOLGA4"
2.32239275233222e-101,1.95355427091904,0.27,0.043,4.47571531229465e-97,"7","FNDC3B"
2.56269061122755e-101,1.89240104102782,0.316,0.057,4.93881734595773e-97,"7","CELF1"
5.33099613597293e-101,1.51161383148523,0.411,0.09,1.0273895753247e-96,"7","TMEM54"
1.40948743918146e-99,1.96537319613836,0.305,0.055,2.71636419279052e-95,"7","ABCB1"
2.2956450312631e-99,1.67176198688876,0.373,0.078,4.42416710425025e-95,"7","STX3"
4.33203762550148e-99,2.03450822631313,0.252,0.039,8.34870291186646e-95,"7","WDR6"
4.14370281618941e-98,1.59713087099235,0.461,0.114,7.98574406736023e-94,"7","TNFRSF12A"
5.93018878744425e-96,1.77352298508749,0.282,0.049,1.14286598311626e-91,"7","EBLN3P"
5.54316312487176e-95,1.65937223022719,0.33,0.065,1.06827839742529e-90,"7","CTNND1"
1.43376544518982e-94,1.04530480439818,0.998,0.778,2.76315276596982e-90,"7","MT-CYB"
5.01388913594361e-94,1.90217901054302,0.261,0.043,9.66276714279052e-90,"7","NEMF"
2.72165485397371e-93,1.2756549739455,0.52,0.141,5.24517323457812e-89,"7","BCAM"
7.86636832235334e-93,1.7430165960331,0.284,0.051,1.51600650308393e-88,"7","PTAR1"
5.81047236917742e-92,1.69177485858505,0.295,0.055,1.11979423498787e-87,"7","FLRT3"
6.39930502202024e-92,1.34665947549541,0.53,0.148,1.23327406384374e-87,"7","FARP1"
6.73988787153294e-92,1.56988485958684,0.466,0.121,1.29891119060183e-87,"7","PLEKHA5"
2.95627503034998e-91,0.991049315436402,1,0.864,5.69733323849048e-87,"7","MT-CO1"
3.10078490841452e-91,2.0505991268731,0.264,0.046,5.97583267549647e-87,"7","C3"
6.33919596659544e-91,1.0888574085731,0.975,0.53,1.22168984668227e-86,"7","MT-ND5"
9.07759379138489e-91,2.04282991033982,0.264,0.046,1.7494338754757e-86,"7","CCL2"
8.20172502720305e-90,1.24458226525381,0.818,0.332,1.58063644724257e-85,"7","TSPAN1"
8.73644981526598e-90,1.6553210159138,0.268,0.047,1.68368860839806e-85,"7","THBS1"
1.64484868801718e-89,1.10129703173004,0.636,0.194,3.16995239154671e-85,"7","RBM39"
4.31997721767353e-89,1.65886870303119,0.314,0.062,8.32546009390042e-85,"7","USP8"
1.5779169657802e-88,0.822676767158016,0.927,0.485,3.04096157645161e-84,"7","CD74"
2.15684729283714e-88,0.979284382349122,1,0.866,4.15667610275574e-84,"7","MT-CO3"
5.16407669337688e-88,1.73156719822757,0.289,0.054,9.95220860347592e-84,"7","PSMA3-AS1"
6.649111301976e-88,1.78983668957427,0.28,0.052,1.28141673011681e-83,"7","CHD4"
1.28231345780683e-87,1.38777114642528,0.386,0.089,2.47127449588532e-83,"7","TNRC6B"
1.50081865915853e-87,1.82119696433261,0.261,0.046,2.89237771993032e-83,"7","RASSF6"
2.81216937649158e-87,1.24119874299578,0.293,0.055,5.41961282237457e-83,"7","HLA-DRB5"
3.84562645849242e-87,1.26419452062191,0.532,0.15,7.4112913108066e-83,"7","THY1"
4.18072414898881e-87,1.81502884178382,0.295,0.057,8.05709157993123e-83,"7","ADD1"
7.0385127065316e-87,1.73248664360123,0.314,0.064,1.35646216880277e-82,"7","CLDN3"
3.24133488737439e-86,1.03778272710594,0.834,0.329,6.24670059494792e-82,"7","DDX5"
5.3126938094404e-86,1.64541104053658,0.298,0.058,1.02386235095535e-81,"7","ANK3"
2.73235367591025e-85,1.33715674400643,0.389,0.091,5.26579200421424e-81,"7","TGOLN2"
5.73505965703594e-85,1.48483225081697,0.348,0.076,1.10526069710397e-80,"7","PDCD6IP"
1.61468902467574e-84,1.16058587215695,0.814,0.345,3.11182868835509e-80,"7","IGFBP7"
2.31591824275484e-84,1.22625967499927,0.893,0.437,4.46323763743713e-80,"7","KRT18"
9.38963361415155e-84,1.60682781130175,0.305,0.062,1.80957019011929e-79,"7","PHYKPL"
1.07244822891008e-83,1.41265780883545,0.373,0.086,2.06682222675551e-79,"7","CSNK2A1"
5.73191467182383e-83,1.6179424434603,0.295,0.059,1.10465459555389e-78,"7","KMT2E"
2.34976301700943e-82,1.36209904275044,0.47,0.129,4.52846328638058e-78,"7","PLEKHA1"
8.72237133973943e-82,1.15994532585926,0.505,0.143,1.68097540459458e-77,"7","SDC4"
2.28135702685031e-81,1.64015022203757,0.259,0.048,4.39663126214592e-77,"7","GLG1"
3.35829975187639e-81,1.73295141517281,0.28,0.055,6.47211528181619e-77,"7","AFF1"
3.68389166045462e-81,1.20358974264802,0.564,0.179,7.09959600802815e-77,"7","VIM"
4.29358560899851e-81,1.60773658279655,0.298,0.061,8.27459818566193e-77,"7","DYNC1LI2"
6.03522672353336e-81,1.29407451496905,0.5,0.144,1.16310889415935e-76,"7","ENPEP"
7.52584374562168e-81,1.11930249814837,0.559,0.167,1.45038060665621e-76,"7","SRSF2"
9.74792914419177e-81,1.59982767326105,0.28,0.055,1.87862090466864e-76,"7","LLGL2"
2.86122950455002e-80,1.38665690271031,0.38,0.092,5.51416150116881e-76,"7","TRIM44"
9.86648871995565e-79,1.42638524561988,0.357,0.084,1.90146970610985e-74,"7","SULT1C2"
2.15082655014797e-78,1.25904945043822,0.448,0.123,4.14507292744516e-74,"7","EPS8L2"
7.83072076759876e-78,1.07415998065471,0.789,0.323,1.50913650633163e-73,"7","ANXA4"
1.22659678562065e-76,1.48411813701651,0.305,0.066,2.36389732524812e-72,"7","KPNB1"
2.54889518018828e-76,1.16495526773734,0.586,0.193,4.91223079125886e-72,"7","CCDC198"
6.17957769042042e-76,0.883567424007818,1,0.818,1.19092821249782e-71,"7","MT-ND4"
2.48506758905134e-75,1.56076041495938,0.302,0.066,4.78922225761975e-71,"7","TMEM165"
2.5038257622211e-75,1.04694142880743,0.459,0.127,4.82537300895251e-71,"7","KTN1"
1.56296558124726e-74,1.53263785059301,0.275,0.056,3.01214726817972e-70,"7","PHACTR4"
1.7845252272419e-74,1.55736958445094,0.332,0.078,3.43913701794059e-70,"7","FNIP2"
2.30502542224961e-73,1.64528559265881,0.264,0.053,4.44224499375946e-69,"7","RBMS1"
4.33596686540799e-73,1.55719121183219,0.295,0.065,8.35627534301427e-69,"7","DCDC2"
5.28547688799488e-73,1.67802179988028,0.252,0.05,1.01861710585437e-68,"7","UBE2G2"
9.04059795623863e-73,1.34103850171795,0.334,0.079,1.74230403812631e-68,"7","C5orf15"
4.08858981242994e-72,1.0395642113119,0.541,0.171,7.87953028651498e-68,"7","CTSC"
4.30131792046032e-72,1.19268247755851,0.532,0.17,8.28949989631112e-68,"7","HNRNPU"
5.51990297274148e-72,1.15229132304262,0.423,0.117,1.06379570090674e-67,"7","NFE2L2"
6.15017275376141e-72,1.14441044715793,0.655,0.24,1.1852612931049e-67,"7","AQP1"
1.28280548283102e-71,1.12856726030677,0.505,0.155,2.47222272651193e-67,"7","SEPT2"
2.20523762438012e-71,1.54387008539679,0.343,0.086,4.24993394970537e-67,"7","WFDC2"
3.83774914083081e-71,1.60181150645989,0.275,0.059,7.39611014420913e-67,"7","PNPLA2"
2.04815679906169e-70,1.28028822812436,0.459,0.138,3.9472077831517e-66,"7","RCAN1"
2.38383059321177e-70,1.18079210636311,0.561,0.189,4.59411831923772e-66,"7","RAB29"
2.46652569494821e-70,0.833668684082791,0.998,0.784,4.75348831930418e-66,"7","MT-ND2"
2.47394748629135e-70,0.879976141587388,0.864,0.389,4.76779159558069e-66,"7","CD24"
4.34524408706815e-70,1.69513981311093,0.25,0.05,8.37415440459773e-66,"7","NSD3"
1.84012903912693e-69,1.11819896114288,0.407,0.111,3.54629668420541e-65,"7","CDH16"
4.2901055883217e-68,1.0844900153444,0.489,0.15,8.26789148981358e-64,"7","CTNNA1"
1.04367497351887e-67,1.08913741977806,0.561,0.191,2.01137040896557e-63,"7","LEPROT"
1.2470762681701e-67,1.44872891911061,0.302,0.071,2.40336538401741e-63,"7","MBD4"
1.83913497909329e-67,0.80699428997806,0.998,0.793,3.54438093170859e-63,"7","MT-ATP6"
2.8798236235178e-66,1.28571829639493,0.343,0.088,5.5499960872435e-62,"7","MPHOSPH8"
2.38033889898391e-65,0.697468227368995,0.993,0.783,4.5873891261218e-61,"7","IL32"
5.56279130902516e-65,1.28234173432929,0.282,0.064,1.07206114107533e-60,"7","PON2"
1.90607606457865e-64,1.37578509397114,0.307,0.075,3.67338979165597e-60,"7","PPP1R14B"
3.80827909749047e-64,1.31175456942862,0.33,0.084,7.33931547668364e-60,"7","IP6K2"
4.4614707951091e-64,1.56379202172425,0.266,0.059,8.59814651633425e-60,"7","EML4"
9.01814977294827e-64,1.33149482261211,0.32,0.081,1.73797782424259e-59,"7","ZBTB44"
9.55629754109457e-64,1.26765932173891,0.32,0.081,1.84168966211975e-59,"7","SRSF4"
1.30554780996321e-63,1.37576910352987,0.286,0.067,2.51605173936109e-59,"7","FRMD4B"
1.60271192526783e-63,1.1632084717804,0.33,0.084,3.08874642237616e-59,"7","ARHGEF12"
1.76760341559198e-63,0.92142002296427,0.591,0.208,3.40652530252886e-59,"7","MVP"
1.87644374743748e-63,0.798831880423689,0.998,0.747,3.61628239006151e-59,"7","MT-ND3"
6.12787863780662e-63,1.51717524779064,0.264,0.059,1.18096477107809e-58,"7","BEND7"
6.83163076651697e-63,1.35777883404941,0.273,0.062,1.31659188132315e-58,"7","MSI2"
7.0458680598955e-63,1.1181340488627,0.627,0.245,1.35787969250306e-58,"7","PLIN2"
8.25762090606806e-63,1.29957940450708,0.27,0.061,1.59140870101744e-58,"7","BCLAF1"
9.11565686861438e-63,1.25063357993149,0.37,0.103,1.75676939171936e-58,"7","ARL16"
2.30208408723663e-62,1.37711190658004,0.3,0.074,4.43657645292244e-58,"7","NCKAP1"
3.33901358742276e-62,1.38627164579116,0.27,0.062,6.43494698568114e-58,"7","KIF21A"
1.2990595838693e-61,0.972424301484642,0.541,0.186,2.50354763003291e-57,"7","SLC13A3"
1.35648308319433e-61,0.823671902278003,0.684,0.264,2.61421419793212e-57,"7","MT-ND4L"
2.09894680213315e-61,0.893714689422086,0.593,0.211,4.04509027707101e-57,"7","APLP2"
3.09720074080699e-61,1.30288388621913,0.339,0.091,5.96892526768322e-57,"7","AKAP12"
3.58038888497571e-61,1.20694540132156,0.291,0.07,6.90012545912519e-57,"7","UBA1"
5.10153475638253e-61,0.871014422216524,0.58,0.206,9.83167778250042e-57,"7","RARRES2"
5.30588166731535e-61,1.0435219758931,0.486,0.159,1.02254951492501e-56,"7","LINC02532"
1.0254200514564e-60,1.1536936226732,0.352,0.096,1.97618952316677e-56,"7","KCNJ16"
1.2190385156447e-60,1.08914433780216,0.38,0.109,2.34933102735047e-56,"7","JAK1"
2.29851172535253e-60,1.31148651973034,0.311,0.08,4.4296917970994e-56,"7","SRSF1"
2.44024995420612e-60,1.2669048670742,0.261,0.059,4.70284971174603e-56,"7","RDH11"
1.9438003117953e-59,1.16710733796892,0.293,0.072,3.74609196089191e-55,"7","SHTN1"
2.15834387382227e-59,1.20401386787003,0.305,0.077,4.15956031363028e-55,"7","YIPF4"
2.178139303312e-59,1.44559582733674,0.252,0.057,4.19771006534288e-55,"7","PPP1R10"
7.55154828698176e-59,0.975622260199548,0.498,0.169,1.45533438586712e-54,"7","SLC22A2"
1.82753971474811e-58,1.07558777862814,0.361,0.102,3.52203453826255e-54,"7","TNFRSF1A"
2.26013565034067e-58,0.924695292428622,0.43,0.132,4.35573342533654e-54,"7","MAP1LC3A"
2.28126767290542e-58,1.00311009040842,0.393,0.116,4.39645905922332e-54,"7","SFPQ"
2.48708764923527e-58,1.04947644423262,0.416,0.129,4.7931153176062e-54,"7","SERPINE2"
4.19225981362223e-58,1.10410039625432,0.386,0.115,8.07932311281276e-54,"7","SCAF11"
4.75573460989072e-58,1.28722323964372,0.305,0.079,9.16525174018139e-54,"7","SEC31A"
